,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,24.0,3.0,3.5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,non_speed,804.67,0.0
1,24.0,3.467,4.17,60.0,0.0,0.0,0.0,0.0,0.26,1.0,non_speed,1131.3660199999997,2.9415516519999994
2,24.0,4.17,4.77,60.0,0.0,0.0,0.0,0.0,0.15,2.0,non_speed,965.6039999999994,4.389957651999999
3,24.0,4.77,4.87,60.0,0.0,0.0,0.0,0.0,0.3,3.0,non_speed,160.93400000000085,4.872759652000001
4,24.0,4.87,4.93,60.0,0.0,0.0,0.0,0.0,0.13,4.0,non_speed,96.56039999999936,4.9982881720000005
5,24.0,4.93,5.97,60.0,0.0,0.0,0.0,0.0,0.34,5.0,non_speed,1673.7136,10.688914412
6,24.0,5.97,6.11,60.0,0.0,0.0,0.0,0.0,0.57,6.0,non_speed,225.30760000000092,11.973167732000006
7,24.0,6.11,6.61,60.0,0.0,0.0,0.0,0.0,0.07,7.0,non_speed,804.67,12.536436732000006
8,24.0,6.61,6.64,60.0,0.0,0.0,0.0,0.0,0.0,8.0,non_speed,48.28019999999897,12.536436732000006
9,24.0,6.64,7.64,60.0,0.0,0.0,0.0,0.0,0.39,9.0,non_speed,1609.34,18.812862732000006
10,24.0,7.64,7.98,60.0,0.0,0.0,0.0,0.0,0.3,10.0,non_speed,547.1756000000012,20.45438953200001
11,24.0,7.98,8.1,60.0,0.0,0.0,0.0,0.0,0.0,11.0,non_speed,193.12079999999872,20.45438953200001
12,24.0,8.1,8.2,60.0,0.0,0.0,0.0,0.0,0.1,12.0,non_speed,160.93399999999943,20.615323532000012
13,24.0,8.2,8.32,60.0,0.0,0.0,0.0,0.0,0.0,13.0,non_speed,193.1208000000016,20.615323532000012
14,24.0,8.32,8.42,60.0,0.0,0.0,0.0,0.0,0.3,14.0,non_speed,160.93399999999943,21.09812553200001
15,24.0,8.42,8.64,60.0,0.0,0.0,0.0,0.0,0.42,15.0,non_speed,354.054800000001,22.585155692000015
16,24.0,8.64,8.79,60.0,0.0,0.0,0.0,0.0,0.0,16.0,non_speed,241.4009999999977,22.585155692000015
17,24.0,8.79,8.87,60.0,0.0,0.0,0.0,0.0,0.15,17.0,non_speed,128.7472000000001,22.778276492000014
18,24.0,8.87,9.54,60.0,0.0,0.0,0.0,0.0,0.31,18.0,non_speed,1078.2577999999999,26.120875672000015
19,24.0,9.54,9.8,60.0,0.0,0.0,0.0,0.0,0.41,19.0,non_speed,418.4284000000025,27.836432112000026
20,24.0,9.8,10.69,60.0,0.0,0.0,0.0,0.0,0.61,20.0,non_speed,1432.312599999998,36.573538972000016
21,24.0,10.69,11.55,60.0,0.0,0.0,0.0,0.0,0.56,21.0,non_speed,1384.0324000000019,44.32412041200003
22,24.0,11.55,12.31,60.0,0.0,0.0,0.0,0.0,0.27,22.0,non_speed,1223.0983999999996,47.62648609200003
23,24.0,12.31,12.62,60.0,0.0,0.0,0.0,0.0,0.0,23.0,non_speed,498.8953999999979,47.62648609200003
24,24.0,12.62,13.12,60.0,0.0,0.0,0.0,0.0,0.62,24.0,non_speed,804.67,52.61544009200003
25,24.0,13.12,13.87,60.0,0.0,0.0,0.0,0.0,0.64,25.0,non_speed,1207.0049999999999,60.34027209200003
26,24.0,13.87,13.96,60.0,0.0,0.0,0.0,0.0,0.58,26.0,non_speed,144.8406000000026,61.180347572000045
27,24.0,13.96,14.19,60.0,0.0,0.0,0.0,0.0,0.25,27.0,non_speed,370.1481999999978,62.10571807200004
28,24.0,14.19,14.28,60.0,0.0,0.0,0.0,0.0,0.2,28.0,non_speed,144.84059999999977,62.395399272000034
29,24.0,14.28,14.56,60.0,0.0,0.0,0.0,0.0,0.42,29.0,non_speed,450.61520000000183,64.28798311200005
30,24.0,14.56,14.86,60.0,0.0,0.0,0.0,0.0,0.69,30.0,non_speed,482.80199999999826,67.61931691200003
31,24.0,14.86,15.09,60.0,0.0,0.0,0.0,0.0,0.19,31.0,non_speed,370.14820000000066,68.32259849200003
32,24.0,15.09,15.3,60.0,0.0,0.0,0.0,0.0,0.45,32.0,non_speed,337.96140000000133,69.84342479200004
33,24.0,15.3,15.6,60.0,0.0,0.0,0.0,0.0,0.48,33.0,non_speed,482.80199999999826,72.16087439200003
34,24.0,15.6,15.99,60.0,0.0,0.0,0.0,0.0,0.12,34.0,non_speed,627.6426000000009,72.91404551200003
35,24.0,15.99,16.27,60.0,0.0,0.0,0.0,0.0,0.0,35.0,non_speed,450.61519999999894,72.91404551200003
36,24.0,16.27,16.44,60.0,0.0,0.0,0.0,0.0,0.27,36.0,non_speed,273.58780000000274,73.65273257200003
37,24.0,16.44,16.72,60.0,0.0,0.0,0.0,0.0,0.0,37.0,non_speed,450.6151999999961,73.65273257200003
38,24.0,16.72,17.07,60.0,0.0,0.0,0.0,0.0,0.33,38.0,non_speed,563.2690000000023,75.51152027200004
39,24.0,17.07,17.11,60.0,1440.0,17,R,2.16,0.2,1.0,non_speed,64.37359999999862,75.64026747200003
40,24.0,17.11,17.187,60.0,1440.0,17,R,2.16,0.0,1.0,non_speed,123.91918000000278,75.64026747200003
41,24.0,17.187,17.85,60.0,0.0,0.0,0.0,0.0,0.0,40.0,non_speed,1066.9924200000003,75.64026747200003
42,24.0,17.85,18.12,60.0,0.0,0.0,0.0,0.0,0.36,41.0,non_speed,434.5217999999993,77.20454595200003
43,24.0,18.12,18.37,60.0,0.0,0.0,0.0,0.0,0.0,42.0,non_speed,402.335,77.20454595200003
44,24.0,18.37,18.44,60.0,0.0,0.0,0.0,0.0,0.29,43.0,non_speed,112.65380000000046,77.53124197200003
